,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,reals_8,reals_9,reals_10,reals_11,reals_12,reals_13,reals_14,reals_15,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7,imags_8,imags_9,imags_10,imags_11,imags_12,imags_13,imags_14,imags_15
83591,0.9999999999999999,0.999999998512853,0.9999999940514296,0.9999999866157792,0.9999999762059854,0.9999999628221652,0.9999999464644687,0.9999999271330792,0.9999999048282139,0.9999998795501229,0.9999998512990902,0.9999998200754325,0.9999997858795001,0.999999748711677,0.99999970857238,0.9999996654620595,0.0,2.1687436339903804e-06,4.3374781214421064e-06,6.506194315941004e-06,8.67488307132186e-06,1.0843535241792907e-05,1.3012141682060281e-05,1.5180693247452491e-05,1.734918079404489e-05,1.951759517878408e-05,2.1685927259612402e-05,2.3854167895592315e-05,2.602230794703079e-05,2.8190338275603756e-05,3.035824974448036e-05,3.252603321844749e-05
83594,0.9999999999999999,0.9999999985054411,0.9999999940217815,0.9999999865490709,0.999999976087393,0.9999999626368646,0.999999946197636,0.9999999267698908,0.9999999043538458,0.9999998789497515,0.9999998505578919,0.9999998191785837,0.9999997848121778,0.9999997474590576,0.9999997071196408,0.9999996637943775,0.0,2.168743632273259e-06,4.337478107705146e-06,6.506194269578806e-06,8.674882961426425e-06,1.0843535027153735e-05,1.3012141311164549e-05,1.5180692658485226e-05,1.7349179914889186e-05,1.951759392702141e-05,2.168592554252286e-05,2.3854165610155014e-05,2.602230497992423e-05,2.8190334503206187e-05,3.0358245032870357e-05,3.25260274234043e-05
83605,0.9999999999999999,0.9999999982049503,0.999999992819822,0.999999983844677,0.9999999712796189,0.9999999551247918,0.9999999353803819,0.9999999120466163,0.9999998851237636,0.9999998546121336,0.9999998205120775,0.9999997828239876,0.9999997415482976,0.9999996966854826,0.9999996482360587,0.9999995962005833,0.0,2.168743325073573e-06,4.3374756501150296e-06,6.506185975253687e-06,8.67486330094174e-06,1.0843496628115672e-05,1.3012074958357689e-05,1.5180587294057133e-05,1.7349022638571867e-05,1.9517369996389676e-05,2.168561837328962e-05,2.385375677650338e-05,2.6021774214876583e-05,2.818965969903012e-05,3.0357402241521393e-05,3.252499085700554e-05
83696,0.9999999999999999,0.9999999984756883,0.9999999939027706,0.999999986281298,0.9999999756113562,0.9999999618930651,0.9999999451265784,0.9999999253120847,0.9999999024498061,0.9999998765399996,0.999999847582956,0.9999998155790002,0.9999997805284918,0.9999997424318241,0.9999997012894247,0.9999996571017556,0.0,2.1687436007030008e-06,4.3374778551438484e-06,6.506193417188782e-06,8.674880940960806e-06,1.0843531080968095e-05,1.3012134492232353e-05,1.5180681830417171e-05,1.734916375195645e-05,1.9517570914182655e-05,2.1685893975455234e-05,2.3854123595288926e-05,2.6022250434482e-05,2.8190265155244643e-05,3.035815842132717e-05,3.2525920898148276e-05
83709,0.9999999999999999,0.9999999984784207,0.9999999939137006,0.9999999863058903,0.9999999756550751,0.9999999619613752,0.9999999452249433,0.9999999254459673,0.9999999026246692,0.9999998767613045,0.9999998478561637,0.9999998159095705,0.9999997809218835,0.9999997428934945,0.9999997018248304,0.9999996577163514,0.0,2.168743604005677e-06,4.337477881565166e-06,6.506193506360175e-06,8.674881152328207e-06,1.0843531493790454e-05,1.3012135205579683e-05,1.5180682963168108e-05,1.7349165442795283e-05,1.951757332159593e-05,2.1685897277727816e-05,2.385412799049958e-05,2.6022256140498513e-05,2.8190272409718443e-05,3.03581674816874e-05,3.252593204159546e-05
83744,0.9999999999999999,0.9999999997230565,0.9999999988922258,0.9999999975075083,0.9999999955689041,0.999999993076413,0.9999999900300356,0.9999999864297717,0.9999999822756223,0.9999999775675871,0.9999999723056665,0.9999999664898613,0.9999999601201719,0.9999999531965988,0.9999999457191425,0.9999999376878038,0.0,2.1687451318735413e-06,4.337490104482501e-06,6.506234758562315e-06,8.674978934848438e-06,1.0843722474076376e-05,1.3012465216981676e-05,1.5181207004299965e-05,1.7349947676766938e-05,1.9518687075118393e-05,2.1687425040090232e-05,2.385616141241848e-05,2.6024896032839286e-05,2.8193628742088977e-05,3.036235938090398e-05,3.253108779002098e-05
83774,0.9999999999999999,0.9999999984519321,0.9999999938077457,0.9999999860674933,0.999999975231262,0.999999961299174,0.9999999442713863,0.9999999241480908,0.9999999009295142,0.9999998746159182,0.9999998452075992,0.999999812704889,0.9999997771081534,0.9999997384177938,0.999999696634246,0.999999651757981,0.0,2.168743574837268e-06,4.337477648218596e-06,6.5061927188194854e-06,8.67487928557833e-06,1.0843527847827821e-05,1.3012128905426418e-05,1.5180672958889747e-05,1.7349150509522017e-05,1.9517552059547442e-05,2.1685868112241597e-05,2.3854089172062796e-05,2.6022205744783517e-05,2.8190208337621622e-05,3.035808745937179e-05,3.252583362053676e-05
83803,0.9999999999999999,0.9999999985410422,0.9999999941641847,0.9999999868694778,0.9999999766570038,0.9999999635268793,0.999999947479253,0.999999928514307,0.9999999066322569,0.999999881833351,0.9999998541178708,0.9999998234861314,0.9999997899384803,0.9999997534752982,0.9999997140969997,0.9999996718040314,0.0,2.168743645907707e-06,4.337478216780496e-06,6.50619463770685e-06,8.674883834022051e-06,1.0843536731431577e-05,1.3012144256134485e-05,1.5180697334946816e-05,1.7349186895424937e-05,1.9517603865988934e-05,2.1685939176045944e-05,2.385418375611351e-05,2.60223285379429e-05,2.8190364454642412e-05,3.0358282440800646e-05,3.2526073432609785e-05
83875,0.9999999999999999,0.9999999994446858,0.999999997778743,0.9999999950021723,0.9999999911149746,0.999999986117151,0.9999999800087033,0.9999999727896329,0.9999999644599428,0.9999999550196349,0.9999999444687123,0.9999999328071784,0.9999999200350367,0.9999999061522911,0.9999998911589462,0.9999998750550062,0.0,2.1687450555729616e-06,4.337489494077926e-06,6.5062326984470906e-06,8.67497405161303e-06,1.0843712936508909e-05,1.3012448736068652e-05,1.5181180833227147e-05,1.7349908610920443e-05,1.9518631452085924e-05,2.1687348739662535e-05,2.3856059856590926e-05,2.6024764185813686e-05,2.819346111027552e-05,3.0362150012923458e-05,3.2530830276707e-05
83879,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343115e-06,1.084353002312571e-05,1.3012132664290564e-05,1.5180678927731823e-05,1.734915941911688e-05,1.951756474501524e-05,2.1685885513027328e-05,2.3854112331913332e-05,2.6022235811722002e-05,2.8190246563919434e-05,3.035813520151783e-05,3.252589233920426e-05
83889,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731823e-05,1.734915941911688e-05,1.9517564745015245e-05,2.1685885513027328e-05,2.3854112331913332e-05,2.6022235811722002e-05,2.8190246563919434e-05,3.035813520151783e-05,3.252589233920426e-05
83919,0.9999999999999999,0.9999999985519032,0.9999999942076291,0.9999999869672267,0.9999999768307772,0.999999963798395,0.999999947870226,0.99999992904645,0.9999999073272784,0.9999998827129556,0.9999998552037586,0.9999998247999963,0.9999997915020112,0.9999997553101773,0.999999716224902,0.9999996742466248,0.0,2.1687436657729413e-06,4.337478375701867e-06,6.506195174063595e-06,8.674885105376585e-06,1.0843539214521796e-05,1.301214854686346e-05,1.518070414836994e-05,1.7349197065734475e-05,1.9517618346496083e-05,2.168595903916018e-05,2.385421019331949e-05,2.602236285977475e-05,2.8190408090655394e-05,3.0358336939540382e-05,3.252614046157878e-05
83925,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.9999999760680961,0.9999999626067133,0.9999999461542182,0.9999999267107944,0.9999999042766593,0.9999998788520634,0.9999998504372901,0.999999819032657,0.9999997846385146,0.999999747255247,0.9999997068832716,0.9999996635230388,0.0,2.168743631739016e-06,4.3374781034312095e-06,6.506194255154339e-06,8.674882927235317e-06,1.0843534960374797e-05,1.3012141195771726e-05,1.5180692475247927e-05,1.7349179641372625e-05,1.9517593537587026e-05,2.1685925008328824e-05,2.3854164899156703e-05,2.602230405687491e-05,2.819033332965763e-05,3.035824356717354e-05,3.2526025620710225e-05
83927,0.9999999999999999,0.9999999985027772,0.9999999940111253,0.9999999865250946,0.9999999760447686,0.9999999625702644,0.9999999461017322,0.999999926639356,0.999999904183353,0.9999998787339741,0.9999998502915027,0.9999998188562568,0.9999997844285872,0.9999997470088783,0.9999997065975473,0.9999996631950461,0.0,2.168743630701683e-06,4.337478095132558e-06,6.506194227146514e-06,8.67488286084681e-06,1.0843534830710785e-05,1.3012140971714521e-05,1.5180692119457509e-05,1.7349179110287355e-05,1.951759278142437e-05,2.1685923971086277e-05,2.3854163518612803e-05,2.6022302264590293e-05,2.8190331050976315e-05,3.0358240721224248e-05,3.2526022120407794e-05
83964,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731826e-05,1.734915941911688e-05,1.951756474501524e-05,2.1685885513027328e-05,2.3854112331913335e-05,2.6022235811722002e-05,2.819024656391943e-05,3.035813520151783e-05,3.252589233920426e-05
84004,0.9999999999999999,0.9999999985020105,0.9999999940080587,0.9999999865181949,0.9999999760325025,0.9999999625510987,0.9999999460741338,0.9999999266017919,0.9999999041342899,0.9999998786718787,0.9999998502148424,0.9999998187634987,0.9999997843181984,0.9999997468793261,0.9999997064472993,0.9999996630225693,0.0,2.168743630378916e-06,4.3374780925504386e-06,6.506194218431899e-06,8.674882840190081e-06,1.0843534790365932e-05,1.3012140901999285e-05,1.5180692008753577e-05,1.734917894504051e-05,1.95175925461448e-05,2.1685923648348784e-05,2.385416308905715e-05,2.6022301706921534e-05,2.819033034196518e-05,3.035823983570752e-05,3.252602103128879e-05
84010,0.9999999999999999,0.9999999986169188,0.9999999944676917,0.9999999875523676,0.9999999778710275,0.9999999654237854,0.9999999502107878,0.9999999322322136,0.9999999114882739,0.9999998879792128,0.9999998617053069,0.9999998326668652,0.9999998008642288,0.9999997662977721,0.9999997289679013,0.9999996888750557,0.0,2.1687436760558967e-06,4.337478457965484e-06,6.506195451703174e-06,8.674885763484815e-06,1.0843540499888415e-05,1.3012150767974855e-05,1.5180707675408562e-05,1.7349202330578266e-05,1.9517625842717612e-05,2.16859693220259e-05,2.385422387978871e-05,2.6022380628498527e-05,2.8190430681975458e-05,3.0358365155487725e-05,3.252617516587233e-05
84028,0.9999999999999999,0.999999998459114,0.9999999938364733,0.9999999861321295,0.9999999753461681,0.9999999614787094,0.9999999445299076,0.9999999244999512,0.9999999013890636,0.9999998751975018,0.9999998459255571,0.9999998135735557,0.9999997781418577,0.9999997396308572,0.9999996980409832,0.9999996533726981,0.0,2.168743595512068e-06,4.33747781361645e-06,6.506193277034172e-06,8.674880608743676e-06,1.084353043210953e-05,1.301213337101113e-05,1.518068004997138e-05,1.7349161094285385e-05,1.951756713014912e-05,2.1685888784788103e-05,2.3854116686586008e-05,2.6022241465213332e-05,2.819025375175597e-05,3.0358144178843838e-05,3.252590338077938e-05
84029,0.9999999999999999,0.9999999985077096,0.9999999940308565,0.9999999865694947,0.9999999761237143,0.999999962693641,0.9999999462794372,0.9999999268813006,0.9999999044994653,0.9999998791342012,0.9999998507858145,0.9999998194546471,0.9999997851410767,0.9999997478455173,0.9999997075684189,0.9999996643102672,0.0,2.1687435494050228e-06,4.337477444761719e-06,6.506192032158626e-06,8.674877657957993e-06,1.0843524668932641e-05,1.3012123412402818e-05,1.518066423637302e-05,1.734913748966884e-05,1.951753352207377e-05,2.1685842684466027e-05,2.3854055328955307e-05,2.6022161809019606e-05,2.8190152479641902e-05,3.0358017697446955e-05,3.252574782083796e-05
84033,0.9999999999999999,0.9999999985037542,0.9999999940150339,0.9999999865338889,0.9999999760604028,0.9999999625946927,0.9999999461369087,0.9999999266872344,0.9999999042458869,0.9999998788131171,0.9999998503892081,0.9999998189744779,0.9999997845692769,0.9999997471739889,0.9999997067890313,0.9999996634148548,0.0,2.168743631724726e-06,4.337478103316893e-06,6.506194254768518e-06,8.67488292632078e-06,1.0843534958588596e-05,1.3012141192685175e-05,1.518069247034661e-05,1.7349179634056405e-05,1.951759352717003e-05,2.1685924994039456e-05,2.3854164880137666e-05,2.6022304032183174e-05,2.8190333298264452e-05,3.035824352796449e-05,3.2526025572485176e-05
84044,0.9999999999999999,0.9999999987165983,0.999999994866409,0.9999999884494803,0.9999999794658917,0.9999999679157547,0.9999999537992134,0.9999999371164429,0.9999999178676503,0.9999998960530755,0.9999998716729892,0.9999998447276947,0.9999998152175266,0.9999997831428521,0.9999997485040695,0.9999997113016096,0.0,2.1687437093641184e-06,4.337478724430707e-06,6.506196351020209e-06,8.674887895189008e-06,1.0843544663347408e-05,1.301215796237757e-05,1.5180719099751501e-05,1.734921938364898e-05,1.95176501230755e-05,2.1686002627980206e-05,2.3854268209373787e-05,2.602243817944641e-05,2.8190503851685562e-05,3.0358456540993964e-05,3.252628756380736e-05
84110,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343116e-06,1.0843530023125711e-05,1.3012132664290566e-05,1.5180678927731823e-05,1.7349159419116884e-05,1.951756474501524e-05,2.1685885513027328e-05,2.3854112331913332e-05,2.6022235811722002e-05,2.819024656391944e-05,3.035813520151783e-05,3.2525892339204255e-05
84170,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.9999999760680961,0.9999999626067133,0.9999999461542182,0.9999999267107944,0.9999999042766593,0.9999998788520634,0.9999998504372901,0.999999819032657,0.9999997846385146,0.999999747255247,0.9999997068832716,0.9999996635230388,0.0,2.1687436317390156e-06,4.337478103431208e-06,6.506194255154339e-06,8.674882927235315e-06,1.0843534960374794e-05,1.3012141195771729e-05,1.5180692475247927e-05,1.734917964137262e-05,1.9517593537587026e-05,2.1685925008328824e-05,2.3854164899156706e-05,2.602230405687491e-05,2.819033332965763e-05,3.035824356717354e-05,3.2526025620710225e-05
84205,0.9999999999999999,0.9999999985138185,0.9999999940552915,0.9999999866244685,0.9999999762214329,0.9999999628463018,0.999999946499225,0.999999927180386,0.999999904890002,0.999999879628323,0.9999998513956323,0.999999820192247,0.9999997860185172,0.9999997488748265,0.999999708761592,0.9999996656792635,0.0,2.1687436345677736e-06,4.337478126061241e-06,6.5061943315305166e-06,8.674883108274555e-06,1.0843535313965569e-05,1.3012141806773442e-05,1.5180693445490125e-05,1.734918108965405e-05,1.951759559967448e-05,2.1685927836955914e-05,2.3854168664022448e-05,2.602230894464207e-05,2.8190339543951088e-05,3.0358251328578293e-05,3.252603516676936e-05
84216,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.168743592240162e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343116e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731826e-05,1.734915941911688e-05,1.951756474501524e-05,2.1685885513027328e-05,2.3854112331913332e-05,2.602223581172201e-05,2.819024656391943e-05,3.035813520151783e-05,3.252589233920426e-05
84322,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693033e-06,8.674880399343115e-06,1.0843530023125711e-05,1.3012132664290566e-05,1.5180678927731823e-05,1.7349159419116884e-05,1.951756474501524e-05,2.1685885513027335e-05,2.3854112331913335e-05,2.6022235811722002e-05,2.819024656391943e-05,3.035813520151783e-05,3.2525892339204255e-05
84489,0.9999999999999999,0.999999998469725,0.9999999938789172,0.9999999862276285,0.999999975515944,0.9999999617439836,0.9999999449119017,0.9999999250198867,0.999999902068161,0.9999998760569818,0.9999998469866404,0.999999814857462,0.9999997796698064,0.999999741424067,0.9999997001206726,0.999999655760085,0.0,2.1687435987507647e-06,4.337477839525989e-06,6.5061933644786665e-06,8.674880816018864e-06,1.0843530836942243e-05,1.3012134070558593e-05,1.5180681160820335e-05,1.734916275245106e-05,1.951756949107398e-05,2.168589202334046e-05,2.3854120997058458e-05,2.602224706132097e-05,2.8190260866634517e-05,3.0358153065047497e-05,3.2525914310278636e-05
84544,0.9999999999999999,0.9999999984697382,0.9999999938789699,0.9999999862277466,0.9999999755161537,0.9999999617443115,0.9999999449123739,0.9999999250205294,0.9999999020690005,0.9999998760580443,0.9999998469879521,0.9999998148590492,0.9999997796716952,0.9999997414262839,0.9999997001232435,0.9999996557630363,0.0,2.1687435987547606e-06,4.337477839557956e-06,6.50619336458656e-06,8.674880816274607e-06,1.0843530837441738e-05,1.3012134071421716e-05,1.5180681162190938e-05,1.7349162754496962e-05,1.9517569493986968e-05,2.1685892027336298e-05,2.3854121002376863e-05,2.602224706822564e-05,2.8190260875413102e-05,3.03581530760116e-05,3.2525914323763814e-05
84683,0.9999999999999999,0.9999999986979321,0.9999999947917453,0.9999999882814872,0.9999999791672379,0.9999999674491103,0.9999999531272487,0.9999999362018294,0.9999999166730608,0.999999894541184,0.9999998698064715,0.9999998424692285,0.9999998125297916,0.99999977998853,0.9999997448458446,0.9999997071021689,0.0,2.16874370081596e-06,4.337478656045617e-06,6.506196120221497e-06,8.674887348113794e-06,1.0843543594849187e-05,1.301215611602968e-05,1.5180716167851392e-05,1.7349215007223386e-05,1.9517643891886464e-05,2.168599408053195e-05,2.3854256832920466e-05,2.602242341000068e-05,2.8190485074028074e-05,3.0358433088683636e-05,3.252625871919259e-05
84750,0.9999999999999999,0.9999999987165983,0.999999994866409,0.9999999884494803,0.9999999794658917,0.9999999679157547,0.9999999537992134,0.9999999371164429,0.9999999178676503,0.9999998960530755,0.9999998716729892,0.9999998447276947,0.9999998152175266,0.9999997831428521,0.9999997485040695,0.9999997113016096,0.0,2.1687437093641184e-06,4.337478724430707e-06,6.506196351020209e-06,8.67488789518901e-06,1.0843544663347408e-05,1.301215796237757e-05,1.5180719099751501e-05,1.734921938364898e-05,1.9517650123075508e-05,2.168600262798021e-05,2.385426820937379e-05,2.602243817944641e-05,2.8190503851685566e-05,3.0358456540993964e-05,3.252628756380736e-05
84771,0.9999999999999999,0.9999999985045183,0.9999999940180899,0.999999986540765,0.9999999760726273,0.9999999626137929,0.999999946164413,0.9999999267246708,0.9999999042947834,0.9999998788750012,0.9999998504656084,0.9999998190669216,0.9999997846792921,0.9999997473031034,0.9999997069387728,0.9999996635867512,0.0,2.168743631867908e-06,4.3374781044623425e-06,6.506194258634395e-06,8.674882935484288e-06,1.0843534976485931e-05,1.3012141223611483e-05,1.5180692519455887e-05,1.7349179707361428e-05,1.9517593631542248e-05,2.168592513720886e-05,2.3854165070692676e-05,2.602230427957046e-05,2.819033361278881e-05,3.035824392078862e-05,3.252602605562952e-05
84788,0.9999999999999999,0.999999998501669,0.9999999940066925,0.9999999865151208,0.9999999760270376,0.9999999625425599,0.999999946061838,0.9999999265850559,0.9999999041124308,0.9999998786442137,0.9999998501806888,0.9999998187221737,0.9999997842690193,0.99999974682161,0.9999997063803636,0.9999996629457318,0.0,2.168743630097122e-06,4.33747809029609e-06,6.506194210823509e-06,8.674882822155486e-06,1.0843534755142407e-05,1.3012140841133656e-05,1.5180691912102356e-05,1.7349178800770135e-05,1.951759234073179e-05,2.1685923366580045e-05,2.38541627140302e-05,2.6022301220044875e-05,2.8190329722958568e-05,3.0358239062602406e-05,3.252602008042869e-05
84835,0.9999999999999999,0.9999999984767916,0.9999999939071837,0.9999999862912275,0.9999999756290082,0.9999999619206452,0.9999999451662923,0.999999925366137,0.999999902520401,0.9999998766293405,0.9999998476932451,0.9999998157124395,0.9999997806872815,0.9999997426181634,0.9999997015055119,0.9999996573497875,0.0,2.168743603867855e-06,4.337477880462588e-06,6.5061935026389915e-06,8.67488114350766e-06,1.0843531476562924e-05,1.3012135175810715e-05,1.5180682915896485e-05,1.7349165372233058e-05,1.9517573221128536e-05,2.1685897139914136e-05,2.3854127807072016e-05,2.6022255902363142e-05,2.819027210695507e-05,3.0358167103549744e-05,3.252593157651127e-05
84915,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.1687435922401616e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343115e-06,1.084353002312571e-05,1.3012132664290564e-05,1.5180678927731823e-05,1.7349159419116884e-05,1.951756474501524e-05,2.1685885513027328e-05,2.3854112331913332e-05,2.6022235811722002e-05,2.819024656391944e-05,3.0358135201517838e-05,3.2525892339204255e-05
84917,0.9999999999999999,0.9999999993396841,0.9999999973587366,0.9999999940571584,0.9999999894349506,0.9999999834921149,0.9999999762286537,0.9999999676445693,0.9999999577398654,0.9999999465145453,0.9999999339686135,0.9999999201020744,0.9999999049149334,0.9999998884071959,0.9999998705788683,0.999999851429957,0.0,2.168745024161919e-06,4.337489242789576e-06,6.5062318503490155e-06,8.674972041306874e-06,1.0843709010130698e-05,1.3012441951289235e-05,1.5181170059252737e-05,1.7349892528493264e-05,1.951860855348497e-05,2.168731732870443e-05,2.3856018048630925e-05,2.602470990774673e-05,2.819339210053744e-05,3.036206382149227e-05,3.253072426510432e-05
84919,0.9999999999999999,0.9999999984483884,0.9999999937935705,0.9999999860355981,0.9999999751745572,0.9999999612105674,0.9999999441437839,0.9999999239743954,0.999999900702625,0.9999998743287304,0.9999998448530034,0.9999998122757704,0.9999997765973917,0.9999997378182626,0.9999996959388117,0.9999996509595032,0.0,2.168743592240162e-06,4.3374777874412385e-06,6.506193188693034e-06,8.674880399343116e-06,1.0843530023125711e-05,1.3012132664290564e-05,1.5180678927731826e-05,1.734915941911688e-05,1.951756474501524e-05,2.1685885513027328e-05,2.3854112331913332e-05,2.6022235811722002e-05,2.819024656391943e-05,3.035813520151783e-05,3.2525892339204255e-05
84928,0.9999999999999999,0.9999999985029593,0.9999999940118536,0.9999999865267334,0.999999976047682,0.9999999625748164,0.9999999461082871,0.9999999266482782,0.9999999041950062,0.9999998787487224,0.9999998503097106,0.9999998188782884,0.9999997844548066,0.9999997470396494,0.9999997066332347,0.9999996632360133,0.0,2.1687436307322144e-06,4.337478095376813e-06,6.506194227970874e-06,8.674882862800845e-06,1.0843534834527236e-05,1.3012140978309291e-05,1.518069212992966e-05,1.734917912591907e-05,1.9517592803680967e-05,2.168592400161615e-05,2.3854163559247423e-05,2.6022302317344172e-05,2.8190331118046982e-05,3.0358240804992184e-05,3.252602222343645e-05
84961,0.9999999999999999,0.9999999985042352,0.9999999940169572,0.9999999865382163,0.999999976068096,0.9999999626067133,0.9999999461542182,0.9999999267107943,0.9999999042766594,0.9999998788520632,0.9999998504372901,0.999999819032657,0.9999997846385146,0.999999747255247,0.9999997068832716,0.9999996635230388,0.0,2.168743631739016e-06,4.3374781034312095e-06,6.506194255154338e-06,8.674882927235317e-06,1.0843534960374797e-05,1.3012141195771726e-05,1.5180692475247927e-05,1.734917964137262e-05,1.9517593537587026e-05,2.1685925008328824e-05,2.3854164899156713e-05,2.6022304056874906e-05,2.819033332965763e-05,3.0358243567173544e-05,3.2526025620710225e-05
84973,0.9999999999999999,0.999999998518988,0.9999999940759688,0.9999999866709921,0.9999999763041415,0.9999999629755337,0.9999999466853186,0.9999999274336794,0.999999905220833,0.9999998800470291,0.9999998519125511,0.9999998208177157,0.9999997867628724,0.9999997497484048,0.9999997097747294,0.9999996668422958,0.0,2.1687436362533056e-06,4.33747813954547e-06,6.506194377039637e-06,8.674883216147537e-06,1.0843535524653757e-05,1.3012142170840039e-05,1.5180694023609531e-05,1.734918195261106e-05,1.9517596828363406e-05,2.168592952237952e-05,2.3854170907290743e-05,2.6022311856971053e-05,2.8190343246661223e-05,3.0358255953093043e-05,3.2526040854613393e-05
85014,0.9999999999999999,0.9999999985043863,0.9999999940175625,0.9999999865395786,0.9999999760705173,0.9999999626104965,0.9999999461596661,0.99999992671821,0.9999999042863449,0.9999998788643215,0.9999998504524237,0.9999998190509687,0.9999997846603067,0.9999997472808223,0.9999997069129327,0.9999996635570886,0.0,2.1687436317713917e-06,4.3374781036902195e-06,6.506194256028489e-06,8.674882929307363e-06,1.0843534964421726e-05,1.3012141202764759e-05,1.518069248635247e-05,1.7349179657948287e-05,1.9517593561187576e-05,2.168592504070215e-05,2.3854164942244815e-05,2.6022304112813876e-05,2.8190333400777546e-05,3.0358243655998518e-05,3.25260257299583e-05
85028,0.9999999999999999,0.9999999985140161,0.9999999940560808,0.9999999866262446,0.9999999762245905,0.9999999628512354,0.9999999465063294,0.9999999271900559,0.999999904902632,0.9999998796443076,0.9999998514153664,0.9999998202161251,0.9999997860469341,0.9999997489081763,0.9999997088002697,0.9999996657236636,0.0,2.1687436346133986e-06,4.3374781264262355e-06,6.5061943327623625e-06,8.67488311119446e-06,1.0843535319668445e-05,1.3012141816627867e-05,1.518069346113832e-05,1.7349181113011828e-05,1.951759563293121e-05,2.1685927882574445e-05,2.385416872473906e-05,2.6022309023466402e-05,2.819033964416603e-05,3.0358251453739947e-05,3.252603532070692e-05
85090,0.9999999999999999,0.999999998503883,0.9999999940155483,0.9999999865350465,0.9999999760624606,0.999999962597908,0.9999999461415385,0.9999999266935362,0.9999999042541179,0.9999998788235346,0.9999998504020694,0.9999998189900403,0.9999997845877973,0.9999997471957249,0.9999997068142402,0.9999996634437942,0.0,2.1687436316730605e-06,4.337478102903567e-06,6.506194253373553e-06,8.674882923014226e-06,1.0843534952130542e-05,1.3012141181525797e-05,1.5180692452626172e-05,1.7349179607605328e-05,1.951759348950891e-05,2.168592494237914e-05,2.38541648113793e-05,2.602230394291826e-05,2.819033318477495e-05,3.0358243386222847e-05,3.252602539815445e-05
